L_8s,L_4s
9,32
17,20
23,16
56,80
60,35
41,15
27,18
23,33
29,25
29,12
80,42
15,16
80,21
31,19
11,11
11,8
32,67
63,56
62,25
22,18
27,19
44,19
68,69
38,24
65,19
41,12
27,31
16,19
20,20
27,18
22,39
33,72
26,36
23,19
24,13
62,22
38,44
41,17
44,39
80,19
11,26
39,39
80,27
44,29
11,9
23,13
41,20
27,31
40,52
36,23
20,14
31,80
35,20
45,19
17,11
27,36
18,16
80,40
18,13
11,34
10,11
18,22
42,50
35,14
21,16
52,20
42,20
26,80
35,49
29,13
24,12
80,13
30,19
17,15
69,21
34,38
27,46
76,29
27,18
12,22
57,43
21,26
28,31
31,26
23,15
20,36
35,26
34,11
29,31
11,8
10,25
17,32
29,46
16,27
28,23
39,13
25,28
54,49
33,35
32,38
34,15
15,21
25,18
36,22
12,23
11,9
17,30
25,23
37,12
40,20
33,12
22,17
22,19
56,29
37,29
46,22
44,26
31,17
30,22
27,24
28,27
32,18
31,36
27,32
25,25
31,11
22,19
45,16
38,36
53,12
13,12
20,17
56,29
17,17
11,9
38,12
19,24
19,40
24,28
37,27
15,31
24,14
28,44
21,40
44,38
23,13
14,11
76,38
32,20
17,17
9,9
34,17
21,27
29,29
22,14
35,25
22,16
23,36
32,18
47,50
29,18
26,45
13,57
63,21
23,33
46,14
33,19
19,27
32,19
10,12
40,11
31,51
12,17
54,31
42,70
25,27
16,32
29,42
24,28
9,9
42,12
34,33
71,55
35,27
35,36
30,21
36,17
80,25
39,21
36,21
20,48
32,18
30,23
19,19
23,35
9,9
30,14
36,53
80,13
21,18
28,26
21,14
44,18
18,34
34,24
16,11
71,9
15,19
38,31
30,34
41,15
38,18
29,25
55,31
13,11
34,28
20,19
18,18
21,21
24,11
13,20
32,16
74,40
17,15
9,10
25,30
27,22
16,33
65,26
30,17
30,14
70,46
49,25
24,38
30,17
39,46
22,26
65,39
30,24
66,18
11,11
19,17
20,22
26,32
30,24
54,22
45,13
28,18
18,16
38,19
33,16
34,15
48,27
49,30
34,13
60,18
44,34
28,13
40,27
23,16
21,36
46,22
31,26
31,39
32,35
19,13
80,27
43,12
34,30
11,8
36,32
22,20
49,31
29,55
19,16
20,25
44,15
50,46
21,11
18,9
28,13
13,60
27,23
43,17
20,13
8,10
18,28
20,17
38,60
23,14
17,55
31,54
42,56
27,35
63,80
57,33
51,46
45,32
29,21
18,22
68,66
27,13
30,25
31,23
22,11
56,29
30,23
19,30
40,37
48,24
43,38
56,16
30,23
32,20
9,11
29,23
17,17
28,31
43,24
21,28
29,28
39,13
40,30
22,23
17,9
23,13
14,14
26,20
19,11
17,10
10,8
17,16
18,22
28,11
20,33
17,33
17,23
22,36
28,36
17,13
27,11
36,21
54,17
31,30
28,24
61,35
32,18
23,17
59,37
37,13
28,23
39,24
19,20
44,22
36,24
36,11
51,16
25,13
27,19
9,10
11,14
16,31
25,26
76,35
49,36
20,30
16,34
42,33
35,13
16,21
44,41
17,11
34,18
24,12
56,21
10,10
38,32
45,14
24,28
21,35
34,39
18,23
67,32
28,16
38,18
45,34
37,39
18,80
30,17
31,16
34,24
27,15
37,25
37,9
24,23
35,24
18,24
18,31
44,38
80,20
48,13
32,41
80,40
26,24
9,8
11,12
64,29
30,14
24,43
48,27
35,20
24,50
18,22
77,37
32,24
43,19
40,48
24,20
18,55
22,20
9,8
37,16
37,50
14,17
14,15
26,38
21,14
20,27
17,26
18,17
41,14
60,31
16,27
36,41
70,19
60,19
80,23
22,27
26,9
50,25
39,29
28,12
41,16
18,20
39,19
14,16
29,55
44,20
80,23
9,11
28,23
17,35
77,17
60,14
31,18
21,24
24,30
20,31
22,15
15,24
22,57
17,11
33,23
20,18
17,20
10,11
20,16
21,17
44,23
21,23
25,18
43,15
22,19
26,27
47,80
66,16
54,34
30,28
35,19
23,19
30,19
39,42
29,27
27,33
55,17
25,15
39,13
19,11
64,58
31,39
47,13
20,34
24,34
26,38
9,8
12,10
36,28
51,38
58,28
43,80
23,23
36,18
27,25
38,21
30,10
23,40
51,48
23,18
30,16
19,53
8,9
18,35
37,32
15,21
22,26
27,47
19,35
42,24
17,14
15,12
62,34
27,12
13,21
22,24
46,15
27,27
32,29
19,30
68,23
36,17
23,24
49,13
33,20
40,34
25,47
37,10
19,21
67,25
38,29
10,8
32,40
18,13
45,29
79,80
52,15
34,31
24,16
40,16
57,36
18,10
25,19
43,36
32,18
18,19
36,17
10,10
22,43
26,26
16,18
12,12
29,50
16,44
29,26
29,29
61,31
69,63
46,20
32,41
38,24
18,27
32,27
80,52
24,27
31,26
26,20
74,39
30,13
30,21
41,14
55,20
20,12
16,24
80,27
28,31
11,11
13,14
27,22
53,38
29,22
32,16
31,42
20,23
18,18
23,14
73,40
46,14
18,19
25,37
32,28
33,19
9,10
33,16
44,12
34,25
23,12
45,24
16,13
33,28
80,17
44,15
36,20
44,21
30,45
31,29
32,38
57,15
26,13
38,43
9,32
11,11
74,11
37,18
39,33
21,18
41,17
20,10
22,20
33,53
29,29
9,11
29,15
19,29
28,22
13,22
38,67
80,16
27,40
56,20
19,32
18,25
37,27
24,19
24,21
17,51
12,21
8,8
20,15
19,17
16,16
23,33
23,32
36,27
24,30
28,18
29,22
55,15
29,20
37,37
35,40
31,33
57,38
27,28
18,31
27,19
54,40
24,23
19,19
31,15
36,25
37,41
11,11
60,13
25,36
37,45
11,10
31,12
47,53
27,43
21,18
37,33
30,14
65,12
39,19
51,20
19,31
75,34
17,18
30,23
17,34
65,49
11,11
39,32
56,18
39,10
20,20
25,26
62,18
26,18
33,15
33,27
35,12
29,37
53,33
37,22
21,24
23,19
25,26
25,17
33,32
10,19
54,11
27,49
28,29
22,34
80,20
34,13
13,16
52,26
27,28
9,8
23,12
20,18
39,16
21,22
35,17
40,22
33,37
32,38
20,13
32,27
23,49
20,35
25,26
18,10
21,19
10,9
34,24
39,23
29,24
12,30
35,29
63,24
21,24
17,23
49,39
32,10
35,34
62,67
23,28
53,18
37,31
54,31
19,26
63,43
26,25
22,29
38,34
31,17
26,34
26,19
13,18
45,33
28,25
27,35
10,9
32,11
30,20
61,12
32,18
23,15
38,57
26,23
61,25
24,34
17,11
58,48
12,42
21,20
35,16
23,17
10,8
17,33
71,53
57,19
35,46
28,18
29,22
20,19
26,14
58,18
57,24
27,17
37,30
20,32
27,20
28,22
26,27
37,16
32,9
13,26
40,41
21,13
18,14
44,28
21,18
10,16
21,31
43,37
26,60
10,11
11,25
28,42
45,36
24,69
39,62
22,22
30,26
21,21
22,22
17,12
44,37
19,31
28,24
49,45
36,52
11,8
27,31
21,43
27,34
49,24
54,33
21,30
18,26
29,31
43,13
55,41
43,20
42,29
38,18
28,24
30,25
24,43
37,67
27,18
12,12
29,22
24,13
30,14
39,20
56,34
12,16
20,16
38,20
28,20
11,8
12,12
38,23
80,16
63,15
41,55
22,13
52,18
27,28
27,49
15,19
40,31
20,14
40,20
26,13
10,19
11,10
32,22
21,11
32,13
13,22
20,36
29,54
28,39
24,18
16,34
17,16
27,46
57,13
25,58
54,43
32,26
34,14
72,24
28,80
10,10
39,22
22,36
18,12
21,23
29,45
10,43
24,19
27,35
49,17
8,8
11,10
34,15
27,16
45,48
21,28
22,29
23,15
30,15
33,58
45,14
23,15
27,19
21,32
16,56
20,20
11,9
27,39
35,43
28,20
13,12
74,17
68,34
31,17
56,44
30,14
27,21
43,29
34,33
22,38
28,18
24,61
25,13
26,42
45,22
12,12
42,39
36,18
63,22
26,47
52,19
34,24
49,57
42,11
28,44
11,8
25,13
66,29
16,17
80,18
31,33
43,22
54,80
41,20
25,34
16,28
34,19
12,35
41,18
13,18
16,39
8,9
30,32
20,25
40,35
26,21
34,31
30,17
22,28
59,24
53,39
39,61
73,17
28,17
20,15
31,31
33,29
40,33
35,30
32,25
29,30
13,21
36,35
20,13
33,20
36,19
37,24
60,23
30,26
27,27
11,9
12,16
50,13
27,26
22,29
29,22
26,31
30,27
48,37
26,26
27,22
70,31
31,50
24,26
33,30
16,10
9,10
27,23
60,38
41,27
15,12
16,20
26,21
53,26
37,16
51,16
27,19
42,23
37,29
42,21
36,17
32,28
26,30
31,23
33,25
48,26
25,23
20,12
44,22
21,34
66,19
13,13
54,25
62,22
29,37
11,9
25,25
17,45
28,25
19,20
30,25
32,22
47,23
28,13
37,18
18,14
50,36
24,57
23,20
36,26
18,17
9,8
31,17
38,11
70,11
41,16
33,35
21,19
31,18
48,41
52,18
27,15
26,17
31,18
18,17
47,16
62,51
57,17
29,31
27,21
61,24
25,30
21,40
18,19
41,24
33,45
24,25
31,29
40,32
21,31
11,10
9,68
35,57
31,25
57,27
30,16
20,31
67,52
37,18
22,13
15,23
30,20
16,40
24,33
38,35
21,19
11,8
80,22
15,22
33,27
15,16
22,29
46,13
43,18
19,15
17,19
40,21
28,32
17,59
21,40
46,21
22,31
27,38
23,29
35,22
40,25
39,39
37,15
19,21
36,23
14,19
11,39
20,15
33,25
26,24
10,10
12,25
22,20
39,14
29,28
43,42
32,15
26,16
41,22
31,31
15,17
22,26
14,16
25,21
44,11
24,12
9,11
18,15
38,22
41,18
10,17
34,9
26,16
34,20
47,29
39,45
19,22
27,18
65,15
16,27
15,17
37,46
30,16
24,15
40,37
22,11
36,24
24,50
18,32
22,28
46,16
76,46
57,51
24,24
42,20
8,11
11,12
24,21
19,17
29,13
22,16
21,15
28,13
19,80
30,16
80,28
44,21
36,36
62,19
24,13
42,18
11,8
34,14
43,22
19,34
29,21
39,72
26,14
36,39
40,52
47,19
41,15
24,24
26,25
36,17
45,11
32,46
31,51
28,32
43,23
21,10
24,31
23,28
11,19
32,22
71,10
24,12
42,29
80,51
37,18
10,11
37,12
50,13
22,12
61,13
35,58
51,14
31,16
38,31
39,18
23,12
23,17
13,11
26,19
16,10
17,11
8,9
23,20
21,22
27,13
20,25
12,22
17,19
60,20
19,23
61,65
80,21
32,20
16,46
22,17
22,18
80,19
39,20
24,14
29,27
56,24
36,31
32,33
21,14
24,13
34,13
10,16
20,25
24,15
58,26
9,8
13,13
50,44
51,24
47,13
27,36
33,29
31,14
39,38
50,18
26,28
45,50
26,11
31,41
80,12
17,22
9,8
17,29
24,17
61,30
20,13
26,22
16,32
41,21
46,33
19,15
22,15
80,48
17,21
44,28
26,20
23,19
35,19
21,16
26,18
10,47
42,41
23,12
25,28
54,13
22,54
18,35
68,17
36,12
29,31
8,9
11,11
23,13
25,17
39,19
41,14
20,20
31,17
20,20
38,11
27,11
59,20
12,18
31,19
34,30
56,21
11,10
35,15
53,24
32,16
22,16
80,19
18,18
43,29
28,16
29,33
17,40
29,13
40,25
38,15
24,17
28,19
44,16
37,18
34,25
24,28
25,40
20,14
27,38
57,22
25,19
33,37
31,17
28,22
26,18
10,9
47,61
33,14
28,38
34,16
59,59
21,29
25,16
28,29
31,20
32,15
27,29
23,25
23,28
19,13
17,17
10,11
32,15
19,37
17,29
33,24
33,80
18,13
39,26
30,40
16,37
28,77
39,37
17,31
29,16
31,60
49,18
38,21
23,22
32,48
23,22
26,22
19,23
18,29
17,13
43,16
13,23
22,21
46,35
33,32
9,9
12,14
25,66
26,14
28,11
38,17
22,30
33,12
45,21
19,19
16,15
20,52
20,14
34,56
22,12
17,17
8,8
30,15
18,37
41,39
48,10
36,15
17,23
21,18
39,51
14,34
29,19
68,26
57,33
30,15
33,18
22,29
29,18
28,17
25,52
47,22
28,22
20,19
45,23
22,19
29,13
12,15
39,16
25,25
26,40
11,8
36,44
17,14
36,40
43,9
24,14
50,56
31,29
28,14
31,19
27,27
23,38
23,30
26,26
23,10
19,21
8,8
34,17
34,11
16,29
23,17
36,17
28,16
20,17
50,26
60,21
26,38
65,66
14,38
30,27
59,33
23,55
38,37
18,52
50,25
27,39
25,20
12,49
76,39
38,22
56,21
45,13
39,14
31,55
46,25
8,9
10,9
74,33
25,27
33,15
21,22
28,14
23,22
26,13
80,27
24,10
46,77
34,21
35,80
18,19
18,70
10,11
19,24
19,30
15,39
33,20
28,27
18,22
22,20
45,17
41,23
30,41
48,25
40,35
32,17
21,14
23,17
35,16
22,14
65,34
11,58
38,32
23,16
19,14
23,18
22,52
11,48
43,16
26,34
51,36
8,8
9,39
29,13
49,29
22,10
40,46
58,32
51,19
32,21
39,35
80,25
23,10
59,12
24,20
25,20
20,10
9,8
31,15
20,18
29,24
22,35
34,26
68,22
23,18
29,41
27,39
33,20
34,12
28,33
48,21
27,42
78,24
27,44
53,15
9,11
23,24
20,38
24,65
20,12
17,20
13,40
10,19
39,30
36,22
37,18
9,10
43,12
43,30
69,25
31,18
19,24
42,53
27,23
18,14
45,11
31,26
50,52
13,15
25,18
20,28
19,19
8,11
19,14
55,22
45,21
36,23
33,39
20,18
43,27
80,26
26,29
15,17
40,15
16,22
19,16
19,34
31,27
38,15
22,49
27,11
26,12
24,17
21,15
11,38
43,14
51,19
37,21
34,32
52,31
39,32
10,8
27,9
55,30
23,17
48,28
71,29
80,21
30,14
49,20
42,11
40,34
23,12
33,23
62,45
47,28
19,11
10,8
28,16
21,21
40,13
17,36
37,33
22,34
33,34
34,31
30,13
80,22
44,21
32,27
22,15
28,20
34,21
80,20
37,46
42,20
18,23
44,35
70,21
30,14
34,36
55,10
13,10
33,56
37,26
25,42
8,10
28,23
51,23
34,31
32,15
42,18
31,23
41,14
31,34
32,51
17,18
25,29
12,24
39,23
33,29
18,23
8,11
25,14
46,20
29,28
36,15
17,17
35,14
20,23
79,17
43,28
80,60
41,29
51,23
40,35
37,20
24,20
80,27
49,26
27,56
10,16
27,15
21,19
23,30
44,21
40,19
36,25
37,41
24,16
27,27
8,8
10,26
33,15
17,14
35,25
29,51
43,14
21,12
26,14
20,49
60,25
48,32
22,30
80,20
46,22
16,42
8,10
29,15
22,32
44,44
22,10
17,18
18,38
23,21
32,27
51,28
28,27
44,13
14,80
22,42
21,41
36,26
27,18
74,27
58,34
23,21
31,42
32,17
23,41
20,28
46,31
16,20
41,14
28,37
33,44
10,9
12,10
32,25
48,17
20,24
21,15
40,32
27,16
48,16
22,24
32,20
50,21
25,16
25,18
41,10
11,20
8,8
30,17
20,18
69,43
26,11
30,21
24,15
20,23
19,62
37,61
54,38
32,12
36,13
59,16
80,21
39,23
31,24
21,22
37,21
23,29
45,20
21,34
19,16
69,66
36,26
13,24
39,46
40,29
34,21
8,10
25,24
30,21
80,40
17,38
28,39
41,15
23,11
18,16
44,11
16,16
23,32
47,18
31,29
18,19
42,23
11,11
22,25
25,20
26,10
39,16
44,10
21,16
44,21
17,18
14,37
22,11
32,44
47,48
45,23
58,56
72,20
62,16
56,14
36,19
37,16
23,15
33,15
21,11
15,16
31,18
49,10
15,24
24,16
33,45
10,11
49,14
20,37
18,46
44,14
21,37
23,14
43,27
35,15
62,35
16,26
24,33
22,11
32,20
16,12
22,11
8,11
46,31
43,32
29,10
12,10
54,21
17,16
27,32
22,15
63,19
66,23
24,32
34,33
22,35
55,20
32,16
38,23
24,46
56,31
12,11
25,18
24,22
21,32
52,29
44,56
12,11
49,16
56,14
20,19
9,9
9,47
28,21
17,37
16,21
15,28
57,39
26,21
14,38
19,18
31,27
20,20
16,14
25,20
16,18
11,13
9,9
22,17
55,15
75,18
20,17
43,11
19,15
33,37
22,28
30,61
30,11
51,24
27,38
16,24
15,40
25,15
53,42
80,46
28,11
23,25
31,25
25,55
19,80
21,13
22,24
13,31
32,20
40,23
26,27
11,10
26,9
18,23
24,44
46,20
57,27
52,29
27,27
27,25
23,29
16,10
42,34
15,12
62,27
55,13
19,20
8,10
34,17
19,22
16,10
28,22
17,17
42,29
45,50
22,37
45,14
34,14
40,22
80,17
68,41
80,23
31,37
50,22
27,27
79,60
11,14
23,31
25,18
32,14
68,18
51,32
11,31
34,29
44,34
33,45
10,9
9,18
41,30
31,14
56,30
42,48
20,16
80,40
18,45
23,30
18,24
26,17
19,18
34,18
16,33
34,11
9,8
26,17
80,43
25,35
26,12
35,35
16,13
33,15
45,34
44,19
34,21
21,13
35,69
42,21
80,41
28,17
63,18
35,80
31,23
53,17
22,27
20,20
18,13
61,78
80,20
14,34
20,29
72,35
36,34
11,10
9,16
18,19
28,17
31,20
33,24
21,34
20,43
33,17
32,30
19,14
22,28
12,13
51,32
25,23
19,18
8,9
17,32
41,57
37,21
24,19
24,53
18,31
21,22
25,15
68,27
28,30
50,29
30,14
43,31
17,15
30,17
24,20
37,19
30,27
21,20
23,46
60,22
19,15
54,16
34,18
25,17
42,18
26,24
37,53
11,9
26,14
18,21
35,48
30,26
28,23
58,21
46,43
21,13
35,23
17,16
57,13
36,52
34,19
30,10
20,16
10,10
17,14
50,13
69,25
24,21
58,18
44,25
19,19
42,37
14,22
38,19
23,30
43,24
47,14
17,22
32,29
26,29
25,22
37,25
34,19
24,40
23,13
33,17
38,16
24,36
22,41
39,34
24,37
35,45
9,9
25,12
21,27
37,11
22,14
63,14
22,15
58,11
21,31
52,24
30,11
28,53
21,13
30,18
30,10
19,12
9,8
31,20
38,14
47,47
17,17
17,22
16,16
18,20
38,29
17,79
80,30
62,12
80,49
25,15
19,20
27,18
25,15
33,38
25,26
24,19
22,11
18,29
21,22
19,14
41,44
13,37
20,13
25,22
44,66
8,11
9,14
23,80
29,17
16,22
36,24
29,35
19,14
24,27
26,28
41,11
44,44
33,13
33,31
36,24
17,22
8,9
18,21
57,37
46,39
36,18
34,39
40,15
21,21
23,48
29,18
26,67
29,34
38,21
21,45
32,27
39,19
37,21
25,16
30,29
52,21
25,29
19,21
37,13
32,18
58,9
17,26
48,35
27,52
27,26
11,11
41,9
37,27
35,36
30,23
19,33
40,31
31,25
48,22
22,30
31,27
49,39
29,23
23,33
17,35
16,16
8,9
24,16
23,25
54,54
13,20
80,41
40,22
23,20
74,29
16,24
48,26
38,30
18,22
23,29
40,24
26,29
37,50
80,54
20,32
11,37
25,17
21,30
21,13
45,15
39,37
13,12
22,17
41,11
27,25
10,8
46,10
31,70
32,28
23,11
49,17
22,30
18,23
20,41
34,20
33,30
30,12
16,13
23,23
45,13
16,13
9,10
70,41
33,21
30,16
17,27
18,17
15,42
35,24
29,29
14,12
20,22
26,39
37,16
19,49
31,27
32,17
31,15
25,20
63,23
33,13
14,11
22,14
51,16
21,57
26,21
17,12
27,19
29,38
31,15
9,9
12,11
29,28
38,30
42,20
19,18
46,23
24,24
27,16
35,36
41,19
38,75
22,33
32,18
44,12
35,22
8,11
17,14
23,39
40,16
12,24
61,22
39,13
63,24
16,26
29,38
32,43
29,47
16,14
30,39
46,26
32,19
25,18
25,17
54,29
10,17
23,51
43,35
20,31
16,17
26,51
35,14
34,38
47,30
36,21
10,10
11,24
17,15
22,19
23,25
66,16
23,20
25,15
58,37
20,40
30,24
23,20
61,53
35,19
19,41
17,18
9,11
25,17
24,45
28,16
58,17
19,25
34,35
29,52
37,15
17,23
29,28
80,80
32,56
19,14
80,51
25,56
39,14
23,50
38,20
55,25
13,23
80,36
15,43
41,22
43,34
13,10
68,27
38,13
29,47
8,8
40,29
30,19
38,28
58,23
22,37
30,43
37,15
26,27
53,12
31,20
25,51
44,13
32,52
43,11
23,12
10,8
23,17
51,22
16,11
21,22
34,18
46,21
21,15
46,32
28,59
28,10
54,41
36,40
19,27
29,19
31,16
61,34
36,33
42,28
41,10
33,21
25,12
46,18
31,32
34,10
17,31
47,30
26,25
28,25
9,9
17,23
36,15
17,26
44,22
19,16
32,13
59,36
24,29
67,38
27,19
34,31
46,57
42,21
42,30
17,11
11,8
55,34
39,13
29,12
19,35
29,43
18,15
23,24
27,58
31,18
29,21
59,24
68,18
19,73
19,16
21,32
35,19
45,42
35,14
34,36
23,43
24,29
18,64
20,21
33,22
20,12
45,77
41,29
28,22
11,10
13,44
23,26
26,14
30,18
31,80
13,23
30,25
20,14
32,38
15,11
25,50
13,23
34,38
48,32
22,18
8,11
25,35
22,13
34,22
27,19
26,36
44,16
23,20
28,15
19,19
27,37
26,13
20,19
34,17
40,40
34,21
37,44
28,22
26,60
12,37
47,36
23,35
21,35
23,17
35,13
10,11
47,39
38,23
39,24
9,9
32,11
31,23
18,16
20,14
56,57
33,15
28,30
23,14
49,50
27,33
31,23
13,26
80,63
19,35
18,18
11,10
18,19
38,23
50,17
19,9
33,39
19,22
48,34
51,26
40,32
29,20
23,52
32,25
22,23
27,24
24,13
29,17
24,31
44,19
10,18
80,14
37,18
49,37
18,19
23,12
12,12
51,43
24,22
35,33
9,11
11,25
22,15
55,22
33,15
29,29
22,13
30,41
25,18
25,9
15,14
28,18
45,45
33,25
35,25
23,19
10,9
21,29
75,18
18,33
36,25
30,29
23,33
32,22
39,14
14,21
41,29
26,14
16,42
46,46
70,22
23,26
25,21
32,36
64,57
44,22
51,24
32,14
40,19
71,26
50,23
13,18
80,17
37,24
34,17
11,9
12,45
42,42
23,15
24,26
30,16
20,21
50,42
25,29
34,14
33,24
20,23
16,32
28,28
17,21
18,22
8,10
16,14
80,48
38,39
24,21
29,77
42,14
40,15
19,17
39,47
51,10
47,14
21,34
26,20
51,13
50,68
18,21
25,71
9,22
30,12
24,18
17,19
18,11
23,12
25,14
11,12
44,23
62,13
26,21
9,10
38,13
17,15
29,14
38,13
28,49
31,21
15,26
15,25
19,34
30,10
21,26
25,23
26,26
45,22
19,10
11,8
17,33
22,23
24,11
17,9
19,24
18,13
32,21
24,15
18,42
17,12
34,53
54,21
34,22
29,13
46,25
37,39
29,16
37,21
58,13
34,58
26,15
20,14
67,16
22,25
36,55
70,23
38,12
47,49
9,8
29,28
37,51
26,39
34,45
71,22
47,32
23,40
42,27
48,24
46,20
37,32
13,22
24,25
70,10
18,19
10,9
17,16
16,15
14,41
20,17
17,22
16,35
29,27
58,28
30,39
31,24
37,40
42,19
28,21
23,20
66,17
27,51
54,16
80,9
23,14
22,11
37,22
16,13
23,12
24,19
20,13
20,14
34,12
31,17
10,11
9,12
19,20
53,33
68,16
29,28
29,15
44,12
31,16
71,20
16,27
21,31
35,14
35,19
18,24
19,19
8,8
17,23
40,31
14,14
14,33
26,20
24,16
51,32
44,53
22,80
56,13
28,13
58,18
32,42
37,37
31,11
38,31
33,65
33,31
36,20
27,21
39,37
58,40
21,14
20,41
26,12
42,19
23,25
33,18
10,11
28,17
17,21
25,39
52,16
23,30
22,15
73,21
38,33
24,13
27,16
29,27
14,53
35,27
42,10
43,18
9,9
20,31
21,25
31,17
36,63
24,22
15,13
29,24
45,14
16,62
28,14
66,26
45,38
29,30
27,43
48,18
69,19
56,30
9,13
31,47
23,21
21,13
21,13
31,16
34,33
14,19
67,16
37,80
27,27
8,8
10,25
30,39
17,24
22,13
49,19
49,16
27,23
22,28
31,28
22,15
43,21
36,26
24,47
18,30
16,19
8,9
30,28
52,24
32,31
31,23
15,12
38,23
52,28
46,34
14,13
28,20
26,47
32,39
40,25
33,18
42,18
27,16
40,21
66,35
24,19
29,19
22,15
19,12
73,59
37,22
11,10
21,24
24,11
58,49
8,9
13,16
19,14
25,14
38,24
80,15
21,22
22,25
26,20
19,43
16,19
39,17
46,19
19,20
35,21
16,11
8,10
40,16
43,11
48,41
33,13
76,56
26,30
18,61
37,27
18,17
23,10
29,20
15,21
42,20
21,35
30,22
69,19
31,17
41,9
10,12
20,31
49,12
18,35
20,37
57,20
21,12
45,15
25,39
70,17
11,9
12,10
14,26
40,24
70,28
36,41
22,15
80,29
22,27
42,40
49,12
55,37
19,14
55,23
29,18
16,19
10,8
18,23
66,23
46,39
21,20
23,73
21,20
34,20
54,14
18,43
17,24
19,19
18,13
22,17
34,32
60,41
28,13
48,25
21,9
41,26
29,24
20,24
17,13
70,19
68,25
10,32
41,20
25,13
28,38
9,8
12,23
22,20
16,16
77,37
33,18
29,14
43,11
39,13
37,17
19,9
47,21
34,16
32,27
55,70
18,11
10,8
42,32
34,17
13,23
14,21
17,27
15,19
18,25
18,17
45,18
40,34
24,13
18,47
39,40
40,20
29,28
37,13
30,24
36,14
14,14
80,20
33,25
20,28
39,48
23,22
35,34
37,30
31,30
52,15
9,9
11,38
44,44
76,22
14,16
21,41
45,22
47,24
21,16
36,12
17,10
42,45
36,21
53,30
29,16
22,13
8,9
28,31
24,31
15,18
13,10
16,24
34,15
43,39
18,28
56,51
16,12
28,28
45,22
17,19
32,20
42,23
46,25
31,22
58,20
46,32
24,40
23,12
18,12
38,19
26,17
17,10
54,32
40,34
54,34
9,9
13,39
64,19
49,14
47,27
23,16
28,16
67,21
58,17
33,53
44,17
20,49
21,25
44,21
17,12
18,18
9,10
21,19
42,12
41,34
21,23
47,31
21,13
21,25
72,46
71,27
34,31
62,25
15,17
29,18
59,17
45,39
24,14
23,14
21,37
34,18
29,15
78,27
19,19
56,37
46,22
13,22
21,19
27,25
32,48
11,8
44,12
28,18
23,37
32,62
36,37
43,47
27,15
20,15
32,28
17,18
41,10
20,31
32,20
43,20
19,19
10,11
20,16
52,23
76,34
61,19
17,23
38,14
34,22
33,22
17,21
39,20
29,41
40,56
32,37
41,23
43,20
28,57
24,19
21,43
27,25
26,27
23,26
71,33
80,36
21,50
17,15
61,16
31,25
27,20
8,11
27,13
20,16
40,66
35,16
22,23
30,15
31,24
24,33
21,32
27,33
22,21
12,12
45,23
32,25
20,19
9,10
41,34
37,14
22,24
35,25
26,49
42,28
26,21
26,27
60,39
25,39
44,32
33,16
38,36
19,21
36,14
24,26
27,19
28,19
31,26
12,26
21,36
19,19
19,61
21,24
17,15
39,41
27,22
31,23
9,10
11,30
21,12
27,25
22,16
30,34
13,13
45,23
28,13
19,22
15,19
22,27
24,23
52,19
16,27
34,12
8,10
21,32
24,21
34,12
15,20
37,61
16,15
28,27
35,24
47,33
28,31
17,23
24,34
20,16
36,22
34,29
52,13
21,13
33,20
50,44
28,14
32,12
19,24
31,62
33,12
12,19
44,36
37,36
35,20
8,10
12,14
14,21
25,18
73,80
31,31
41,13
31,11
19,31
52,29
17,23
39,10
25,21
26,29
16,13
17,12
9,9
18,17
37,32
40,33
19,56
66,32
18,21
76,24
39,26
23,20
44,21
28,21
18,20
28,20
26,39
43,16
25,13
27,45
28,9
11,37
36,11
16,19
33,40
50,15
23,38
17,11
43,26
36,23
46,32
11,10
28,9
26,23
59,22
39,29
44,18
42,23
36,28
27,33
50,38
49,31
21,39
13,11
25,27
70,38
19,12
11,11
33,29
64,22
25,26
22,20
28,37
22,16
24,47
54,58
26,13
43,10
37,25
42,49
36,44
22,20
33,29
38,41
31,14
28,25
24,13
39,11
21,48
63,19
24,23
70,10
11,34
16,40
24,16
34,40
11,8
64,16
20,33
31,26
58,11
53,14
43,52
48,14
26,41
52,29
17,40
36,48
19,32
48,19
29,17
17,18
9,11
43,25
41,21
18,34
34,22
50,51
40,18
19,13
16,14
13,20
48,44
20,52
43,30
80,18
17,23
49,24
27,38
32,22
37,22
11,11
61,24
33,12
29,39
30,29
62,41
12,13
47,18
69,33
32,26
9,8
13,45
18,15
32,17
44,10
29,26
41,21
28,12
20,16
34,13
56,14
45,35
36,14
35,18
17,18
22,23
8,11
24,33
20,65
26,19
25,22
26,57
15,15
36,42
34,26
15,14
51,18
27,51
17,18
47,14
24,32
80,34
32,42
36,27
9,20
10,32
33,25
16,54
18,11
26,17
33,17
45,11
55,15
27,25
31,48
9,11
33,10
57,38
60,45
35,23
44,65
41,36
26,28
28,18
39,37
25,9
31,20
12,14
31,25
16,25
38,10
11,10
17,17
21,15
33,37
31,25
28,26
17,15
23,24
20,43
62,20
37,27
71,12
80,28
28,44
18,17
80,30
30,28
33,14
41,41
10,34
36,13
49,14
34,11
32,19
34,15
20,10
22,17
43,23
33,18
8,8
10,25
33,14
25,26
44,40
32,16
56,14
31,13
26,29
37,13
17,25
30,32
40,26
37,32
32,17
40,12
10,8
30,16
32,18
14,27
14,13
17,17
15,24
22,53
27,14
52,23
45,19
28,56
35,18
18,15
40,16
51,20
25,28
